Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125,Feature126,Feature127,Feature128,Feature129,Feature130,Feature131,Feature132,Feature133,Feature134,Feature135,Feature136,Feature137,Feature138,Feature139,Feature140,Feature141,Feature142,Feature143,Feature144,Feature145,Feature146,Feature147,Feature148,Feature149,Feature150,Feature151,Feature152,Feature153,Feature154,Feature155,Feature156,Feature157,Feature158,Feature159,Feature160,Feature161,Feature162,Feature163,Feature164,Feature165,Feature166,Feature167,Feature168,Feature169,Feature170,Feature171,Feature172,Feature173,Feature174,Feature175,Feature176,Feature177,Feature178,Feature179,Feature180,Feature181,Feature182,Feature183,Feature184,Feature185,Feature186,Feature187,Feature188,class
2.777778,16.666667,0,0,2.777778,16.666667,5.555556,8.333333,2.777778,2.777778,0,2.777778,2.777778,5.555556,13.888889,5.555556,5.555556,0,0,5.555556,25,44.444444,30.555556,17.142857,11.428571,45.714286,19.444444,22.222222,44.444444,55.555556,86.111111,2.777778,25,47.222222,72.222222,100,5.555556,11.111111,41.666667,77.777778,97.222222,50,19.444444,30.555556,14.285714,28.571429,8.571429,2.777778,13.888889,47.222222,72.222222,97.222222,16.666667,16.666667,22.222222,77.777778,86.111111,5.555556,33.333333,44.444444,58.333333,100,36.111111,33.333333,30.555556,37.142857,17.142857,11.428571,5.555556,16.666667,50,77.777778,100,2.777778,13.888889,47.222222,72.222222,94.444444,19.444444,22.222222,38.888889,55.555556,86.111111,30.555556,38.888889,30.555556,28.571429,14.285714,22.857143,2.777778,8.333333,47.222222,72.222222,94.444444,11.111111,16.666667,41.666667,77.777778,97.222222,5.555556,33.333333,44.444444,58.333333,100,16.666667,83.333333,0,22.857143,0,0,36.111111,36.111111,52.777778,55.555556,83.333333,2.777778,19.444444,47.222222,75,100,0,0,0,0,0,47.222222,30.555556,22.222222,25.714286,17.142857,14.285714,2.777778,22.222222,36.111111,55.555556,86.111111,11.111111,30.555556,69.444444,88.888889,97.222222,5.555556,13.888889,50,77.777778,100,33.333333,38.888889,27.777778,20,20,22.857143,16.666667,27.777778,38.888889,55.555556,86.111111,5.555556,30.555556,69.444444,88.888889,100,2.777778,8.333333,25,61.111111,75,50,25,25,17.142857,37.142857,11.428571,2.777778,11.111111,41.666667,69.444444,97.222222,19.444444,22.222222,44.444444,55.555556,86.111111,13.888889,33.333333,47.222222,72.222222,100,positive
0,0,0,0,0,0,0,0,9.090909,36.363636,0,0,0,0,45.454545,0,0,9.090909,0,0,54.545455,0,45.454545,0,60,0,18.181818,18.181818,45.454545,54.545455,90.909091,0,0,0,0,0,9.090909,9.090909,36.363636,63.636364,100,0,45.454545,54.545455,0,0,60,0,0,0,0,0,9.090909,9.090909,36.363636,63.636364,100,18.181818,18.181818,45.454545,54.545455,90.909091,45.454545,0,54.545455,0,60,0,9.090909,9.090909,36.363636,63.636364,100,0,0,0,0,0,18.181818,18.181818,45.454545,54.545455,90.909091,0,45.454545,54.545455,0,0,60,0,0,0,0,0,9.090909,9.090909,36.363636,63.636364,100,18.181818,18.181818,45.454545,54.545455,90.909091,54.545455,45.454545,0,60,0,0,18.181818,18.181818,45.454545,54.545455,90.909091,9.090909,9.090909,36.363636,63.636364,100,0,0,0,0,0,45.454545,9.090909,45.454545,10,50,10,18.181818,18.181818,45.454545,54.545455,90.909091,27.272727,0,0,0,27.272727,9.090909,9.090909,36.363636,63.636364,100,90.909091,9.090909,0,20,0,0,9.090909,18.181818,54.545455,72.727273,100,36.363636,0,0,0,36.363636,0,0,0,0,0,45.454545,54.545455,0,60,0,0,9.090909,9.090909,36.363636,63.636364,100,18.181818,18.181818,45.454545,54.545455,90.909091,0,0,0,0,0,positive
8.333333,4.166667,0,2.083333,4.166667,16.666667,0,4.166667,4.166667,0,0,8.333333,2.083333,4.166667,6.25,14.583333,4.166667,10.416667,2.083333,4.166667,25,50,25,25.531915,12.765957,31.914894,4.166667,22.916667,41.666667,52.083333,97.916667,6.25,25,58.333333,81.25,100,2.083333,18.75,37.5,68.75,91.666667,50,29.166667,20.833333,29.787234,23.404255,10.638298,8.333333,25,58.333333,81.25,100,2.083333,10.416667,41.666667,62.5,91.666667,6.25,22.916667,45.833333,54.166667,97.916667,29.166667,45.833333,25,36.170213,17.021277,21.276596,2.083333,14.583333,37.5,62.5,91.666667,8.333333,25,60.416667,81.25,100,4.166667,22.916667,41.666667,52.083333,97.916667,43.75,35.416667,20.833333,36.170213,19.148936,14.893617,8.333333,25,58.333333,79.166667,93.75,2.083333,14.583333,35.416667,62.5,100,6.25,22.916667,45.833333,54.166667,97.916667,10.416667,87.5,2.083333,14.893617,2.12766,2.12766,22.916667,22.916667,27.083333,52.083333,97.916667,2.083333,20.833333,47.916667,72.916667,100,50,0,0,0,50,43.75,29.166667,27.083333,17.021277,34.042553,12.765957,4.166667,35.416667,52.083333,79.166667,97.916667,16.666667,20.833333,29.166667,56.25,89.583333,2.083333,14.583333,45.833333,68.75,100,25,33.333333,41.666667,17.021277,17.021277,40.425532,22.916667,41.666667,50,79.166667,97.916667,2.083333,18.75,37.5,62.5,91.666667,4.166667,16.666667,60.416667,81.25,100,50,25,25,23.404255,29.787234,14.893617,2.083333,29.166667,58.333333,77.083333,93.75,4.166667,22.916667,41.666667,52.083333,97.916667,6.25,20.833333,54.166667,72.916667,100,positive
4.545455,13.636364,0,0,4.545455,22.727273,0,4.545455,22.727273,0,0,0,0,4.545455,4.545455,0,4.545455,0,0,13.636364,31.818182,45.454545,22.727273,28.571429,23.809524,23.809524,4.545455,4.545455,31.818182,72.727273,90.909091,9.090909,22.727273,40.909091,59.090909,100,13.636364,13.636364,50,68.181818,95.454545,45.454545,9.090909,45.454545,9.52381,57.142857,9.52381,9.090909,22.727273,50,63.636364,95.454545,13.636364,0,13.636364,13.636364,77.272727,4.545455,18.181818,45.454545,68.181818,100,36.363636,31.818182,31.818182,23.809524,28.571429,23.809524,13.636364,27.272727,50,86.363636,100,9.090909,9.090909,36.363636,59.090909,81.818182,4.545455,4.545455,31.818182,72.727273,90.909091,31.818182,22.727273,45.454545,14.285714,33.333333,33.333333,9.090909,9.090909,36.363636,59.090909,81.818182,13.636364,13.636364,50,77.272727,95.454545,4.545455,18.181818,45.454545,68.181818,100,27.272727,72.727273,0,52.380952,0,0,4.545455,4.545455,31.818182,54.545455,90.909091,9.090909,27.272727,50,77.272727,100,0,0,0,0,0,36.363636,40.909091,22.727273,23.809524,23.809524,19.047619,9.090909,18.181818,36.363636,59.090909,77.272727,4.545455,31.818182,54.545455,81.818182,95.454545,13.636364,13.636364,27.272727,45.454545,100,36.363636,40.909091,22.727273,38.095238,23.809524,14.285714,4.545455,18.181818,54.545455,72.727273,90.909091,13.636364,27.272727,50,81.818182,100,9.090909,9.090909,22.727273,36.363636,59.090909,50,31.818182,18.181818,42.857143,23.809524,9.52381,9.090909,13.636364,40.909091,63.636364,95.454545,4.545455,4.545455,31.818182,72.727273,90.909091,27.272727,27.272727,45.454545,81.818182,100,positive
0,0,0,0,0,0,0,45.454545,0,0,0,0,0,0,54.545455,0,0,0,0,0,54.545455,0,45.454545,0,20,0,9.090909,9.090909,27.272727,81.818182,100,0,0,0,0,0,36.363636,36.363636,45.454545,54.545455,72.727273,0,45.454545,54.545455,0,0,20,0,0,0,0,0,36.363636,36.363636,45.454545,54.545455,72.727273,9.090909,9.090909,27.272727,81.818182,100,45.454545,0,54.545455,0,20,0,36.363636,36.363636,45.454545,54.545455,72.727273,0,0,0,0,0,9.090909,9.090909,27.272727,81.818182,100,0,45.454545,54.545455,0,0,20,0,0,0,0,0,36.363636,36.363636,45.454545,54.545455,72.727273,9.090909,9.090909,27.272727,81.818182,100,54.545455,45.454545,0,20,0,0,9.090909,9.090909,27.272727,81.818182,100,36.363636,36.363636,45.454545,54.545455,72.727273,0,0,0,0,0,54.545455,0,45.454545,0,20,0,9.090909,9.090909,27.272727,81.818182,100,0,0,0,0,0,36.363636,36.363636,45.454545,54.545455,72.727273,54.545455,45.454545,0,20,0,0,9.090909,9.090909,27.272727,81.818182,100,36.363636,36.363636,45.454545,54.545455,72.727273,0,0,0,0,0,45.454545,54.545455,0,20,0,0,36.363636,36.363636,45.454545,54.545455,72.727273,9.090909,9.090909,27.272727,81.818182,100,0,0,0,0,0,positive
23.076923,0,0,0,15.384615,23.076923,0,7.692308,7.692308,7.692308,7.692308,0,0,0,0,7.692308,0,0,0,0,7.692308,53.846154,38.461538,8.333333,8.333333,41.666667,84.615385,0,0,0,84.615385,15.384615,15.384615,30.769231,53.846154,76.923077,7.692308,7.692308,38.461538,61.538462,100,53.846154,15.384615,30.769231,16.666667,33.333333,16.666667,15.384615,15.384615,30.769231,53.846154,76.923077,38.461538,0,38.461538,38.461538,92.307692,7.692308,7.692308,61.538462,84.615385,100,38.461538,53.846154,7.692308,41.666667,8.333333,8.333333,7.692308,7.692308,38.461538,61.538462,100,15.384615,15.384615,30.769231,53.846154,76.923077,84.615385,0,0,0,84.615385,53.846154,15.384615,30.769231,16.666667,33.333333,16.666667,15.384615,15.384615,30.769231,53.846154,76.923077,38.461538,0,38.461538,38.461538,92.307692,7.692308,7.692308,61.538462,84.615385,100,7.692308,92.307692,0,16.666667,0,0,84.615385,0,0,0,84.615385,7.692308,23.076923,46.153846,69.230769,100,0,0,0,0,0,46.153846,15.384615,38.461538,25,41.666667,8.333333,15.384615,15.384615,46.153846,53.846154,76.923077,23.076923,0,23.076923,23.076923,84.615385,7.692308,7.692308,38.461538,61.538462,100,46.153846,23.076923,30.769231,25,41.666667,8.333333,15.384615,15.384615,61.538462,69.230769,92.307692,7.692308,0,7.692308,38.461538,100,23.076923,23.076923,30.769231,53.846154,76.923077,76.923077,7.692308,15.384615,16.666667,33.333333,0,7.692308,15.384615,46.153846,69.230769,100,84.615385,0,0,0,84.615385,23.076923,0,23.076923,23.076923,61.538462,positive
12.5,0,0,0,8.333333,12.5,0,8.333333,0,0,0,0,0,0,37.5,4.166667,4.166667,0,8.333333,4.166667,37.5,37.5,25,30.434783,30.434783,13.043478,8.333333,16.666667,29.166667,58.333333,91.666667,4.166667,12.5,50,66.666667,100,20.833333,20.833333,37.5,62.5,95.833333,33.333333,8.333333,58.333333,4.347826,39.130435,13.043478,4.166667,12.5,50,66.666667,100,37.5,0,37.5,37.5,95.833333,8.333333,20.833333,41.666667,70.833333,91.666667,29.166667,33.333333,37.5,17.391304,34.782609,26.086957,20.833333,20.833333,37.5,79.166667,95.833333,4.166667,12.5,50,66.666667,100,8.333333,16.666667,29.166667,58.333333,91.666667,33.333333,8.333333,58.333333,4.347826,39.130435,13.043478,4.166667,12.5,50,66.666667,100,37.5,0,37.5,37.5,95.833333,8.333333,20.833333,41.666667,70.833333,91.666667,37.5,62.5,0,60.869565,0,0,8.333333,16.666667,29.166667,58.333333,91.666667,4.166667,20.833333,50,79.166667,100,0,0,0,0,0,62.5,8.333333,29.166667,13.043478,52.173913,0,8.333333,25,50,70.833333,100,4.166667,0,4.166667,4.166667,12.5,20.833333,20.833333,37.5,79.166667,95.833333,50,33.333333,16.666667,47.826087,26.086957,8.695652,8.333333,25,50,70.833333,100,4.166667,20.833333,37.5,79.166667,95.833333,12.5,12.5,45.833333,54.166667,83.333333,50,37.5,12.5,43.478261,4.347826,17.391304,20.833333,37.5,54.166667,83.333333,100,8.333333,16.666667,29.166667,58.333333,91.666667,4.166667,0,4.166667,12.5,79.166667,positive
0,0,6.666667,0,13.333333,20,0,6.666667,6.666667,13.333333,0,0,6.666667,0,0,20,0,0,6.666667,0,13.333333,46.666667,40,21.428571,7.142857,57.142857,33.333333,0,33.333333,33.333333,53.333333,6.666667,6.666667,26.666667,60,86.666667,13.333333,13.333333,66.666667,80,100,53.333333,20,26.666667,28.571429,50,7.142857,6.666667,20,40,60,86.666667,46.666667,0,46.666667,80,100,13.333333,13.333333,33.333333,66.666667,93.333333,40,46.666667,13.333333,57.142857,7.142857,21.428571,13.333333,13.333333,66.666667,80,100,6.666667,6.666667,26.666667,60,86.666667,33.333333,0,33.333333,33.333333,53.333333,46.666667,26.666667,26.666667,21.428571,42.857143,14.285714,6.666667,6.666667,26.666667,60,86.666667,40,40,46.666667,80,100,13.333333,13.333333,33.333333,66.666667,93.333333,6.666667,86.666667,6.666667,14.285714,0,14.285714,33.333333,0,0,0,33.333333,6.666667,20,46.666667,73.333333,100,53.333333,0,0,0,53.333333,26.666667,26.666667,46.666667,14.285714,35.714286,28.571429,6.666667,6.666667,20,53.333333,73.333333,26.666667,26.666667,33.333333,60,86.666667,13.333333,13.333333,46.666667,80,100,20,26.666667,53.333333,7.142857,28.571429,50,33.333333,0,33.333333,80,100,13.333333,13.333333,46.666667,66.666667,93.333333,6.666667,20,40,60,86.666667,60,13.333333,26.666667,7.142857,35.714286,21.428571,6.666667,13.333333,46.666667,73.333333,100,33.333333,0,33.333333,33.333333,53.333333,26.666667,26.666667,40,60,86.666667,positive
0,0,0,0,7.692308,15.384615,0,23.076923,23.076923,15.384615,0,0,0,0,0,7.692308,0,0,7.692308,0,23.076923,23.076923,53.846154,25,25,25,30.769231,0,30.769231,53.846154,76.923077,23.076923,0,23.076923,61.538462,84.615385,7.692308,7.692308,38.461538,69.230769,100,23.076923,38.461538,38.461538,25,25,33.333333,23.076923,0,23.076923,61.538462,84.615385,7.692308,7.692308,15.384615,38.461538,92.307692,30.769231,30.769231,46.153846,53.846154,100,53.846154,23.076923,23.076923,25,25,25,7.692308,7.692308,38.461538,69.230769,100,23.076923,0,23.076923,61.538462,84.615385,30.769231,0,30.769231,53.846154,76.923077,23.076923,38.461538,38.461538,25,25,33.333333,23.076923,0,23.076923,61.538462,84.615385,7.692308,7.692308,15.384615,38.461538,92.307692,30.769231,30.769231,46.153846,53.846154,100,23.076923,76.923077,0,50,0,0,30.769231,0,30.769231,53.846154,76.923077,7.692308,15.384615,46.153846,69.230769,100,0,0,0,0,0,15.384615,30.769231,53.846154,16.666667,16.666667,33.333333,23.076923,0,23.076923,23.076923,61.538462,30.769231,30.769231,53.846154,76.923077,84.615385,7.692308,7.692308,38.461538,69.230769,100,38.461538,38.461538,23.076923,41.666667,41.666667,8.333333,15.384615,15.384615,30.769231,53.846154,92.307692,7.692308,7.692308,38.461538,46.153846,100,23.076923,0,23.076923,61.538462,84.615385,69.230769,23.076923,7.692308,41.666667,8.333333,8.333333,7.692308,15.384615,38.461538,61.538462,100,30.769231,0,30.769231,53.846154,76.923077,84.615385,0,0,0,84.615385,positive
5,0,0,0,0,5,10,5,20,15,0,0,0,0,10,0,5,10,15,0,30,25,45,15.789474,26.315789,31.578947,20,20,35,55,95,5,5,40,65,90,10,15,45,70,100,15,30,55,5.263158,26.315789,31.578947,40,0,40,65,90,10,10,50,80,100,5,20,35,60,95,45,15,40,15.789474,42.105263,15.789474,10,15,45,70,100,40,0,40,65,90,5,20,35,60,95,15,30,55,5.263158,26.315789,31.578947,40,0,40,65,90,10,10,50,80,100,5,20,35,60,95,30,70,0,42.105263,0,0,20,20,35,55,95,5,15,50,75,100,0,0,0,0,0,30,25,45,21.052632,36.842105,21.052632,5,5,55,65,90,20,20,25,40,95,10,15,45,70,100,60,35,5,42.105263,5.263158,5.263158,5,15,35,60,95,30,30,45,80,100,90,0,0,0,90,55,30,15,36.842105,21.052632,5.263158,10,15,50,80,100,20,20,35,55,95,5,0,5,40,75,positive
0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,0,50,0,51.612903,0,6.25,21.875,46.875,71.875,96.875,0,0,0,0,0,3.125,25,50,75,100,0,50,50,0,0,51.612903,0,0,0,0,0,3.125,25,50,75,100,6.25,21.875,46.875,71.875,96.875,50,0,50,0,51.612903,0,3.125,25,50,75,100,0,0,0,0,0,6.25,21.875,46.875,71.875,96.875,0,50,50,0,0,51.612903,0,0,0,0,0,3.125,25,50,75,100,6.25,21.875,46.875,71.875,96.875,50,50,0,51.612903,0,0,6.25,21.875,46.875,71.875,96.875,3.125,25,50,75,100,0,0,0,0,0,0,50,50,0,0,51.612903,0,0,0,0,0,6.25,21.875,46.875,71.875,96.875,3.125,25,50,75,100,100,0,0,0,0,0,3.125,25,50,75,100,0,0,0,0,0,0,0,0,0,0,50,50,0,51.612903,0,0,3.125,25,50,75,100,6.25,21.875,46.875,71.875,96.875,0,0,0,0,0,positive
0,0,3.703704,3.703704,3.703704,3.703704,0,7.407407,18.518519,3.703704,0,0,3.703704,0,11.111111,18.518519,0,22.222222,0,0,37.037037,25.925926,37.037037,19.230769,26.923077,23.076923,7.407407,11.111111,33.333333,59.259259,88.888889,14.814815,14.814815,40.740741,85.185185,100,3.703704,29.62963,51.851852,66.666667,96.296296,29.62963,37.037037,33.333333,30.769231,19.230769,26.923077,14.814815,25.925926,44.444444,85.185185,100,3.703704,29.62963,62.962963,77.777778,96.296296,7.407407,11.111111,22.222222,48.148148,70.37037,37.037037,25.925926,37.037037,23.076923,26.923077,19.230769,3.703704,29.62963,51.851852,66.666667,96.296296,14.814815,14.814815,40.740741,85.185185,100,7.407407,11.111111,33.333333,59.259259,88.888889,25.925926,40.740741,33.333333,30.769231,19.230769,26.923077,14.814815,14.814815,44.444444,85.185185,100,3.703704,29.62963,51.851852,77.777778,96.296296,7.407407,11.111111,22.222222,48.148148,70.37037,29.62963,62.962963,7.407407,34.615385,3.846154,11.538462,7.407407,11.111111,22.222222,55.555556,70.37037,3.703704,29.62963,48.148148,77.777778,100,74.074074,0,74.074074,74.074074,88.888889,18.518519,40.740741,40.740741,11.538462,11.538462,38.461538,7.407407,7.407407,11.111111,22.222222,74.074074,14.814815,18.518519,55.555556,85.185185,100,3.703704,29.62963,48.148148,66.666667,96.296296,37.037037,33.333333,29.62963,23.076923,23.076923,26.923077,7.407407,11.111111,33.333333,59.259259,88.888889,3.703704,29.62963,48.148148,62.962963,96.296296,14.814815,25.925926,44.444444,85.185185,100,40.740741,37.037037,22.222222,30.769231,19.230769,15.384615,3.703704,25.925926,48.148148,66.666667,96.296296,7.407407,11.111111,33.333333,59.259259,88.888889,14.814815,14.814815,44.444444,85.185185,100,positive
0,16.666667,0,0,8.333333,0,0,8.333333,0,16.666667,0,0,0,8.333333,16.666667,16.666667,0,8.333333,0,0,25,16.666667,58.333333,18.181818,18.181818,9.090909,16.666667,0,16.666667,75,83.333333,8.333333,0,8.333333,8.333333,25,33.333333,33.333333,50,66.666667,100,33.333333,41.666667,25,27.272727,18.181818,27.272727,8.333333,8.333333,25,33.333333,66.666667,41.666667,41.666667,50,58.333333,91.666667,16.666667,0,16.666667,83.333333,100,58.333333,16.666667,25,9.090909,18.181818,18.181818,33.333333,33.333333,50,66.666667,100,8.333333,0,8.333333,8.333333,25,16.666667,0,16.666667,75,83.333333,16.666667,58.333333,25,9.090909,18.181818,27.272727,8.333333,0,8.333333,8.333333,25,33.333333,33.333333,50,66.666667,91.666667,16.666667,0,16.666667,83.333333,100,16.666667,83.333333,0,36.363636,0,0,16.666667,0,16.666667,16.666667,83.333333,8.333333,25,50,66.666667,100,0,0,0,0,0,25,33.333333,41.666667,27.272727,9.090909,18.181818,16.666667,0,16.666667,75,83.333333,8.333333,8.333333,25,33.333333,66.666667,41.666667,41.666667,50,58.333333,100,41.666667,41.666667,16.666667,36.363636,18.181818,9.090909,16.666667,16.666667,41.666667,75,91.666667,33.333333,33.333333,50,58.333333,100,8.333333,0,8.333333,8.333333,25,58.333333,25,16.666667,18.181818,9.090909,18.181818,33.333333,33.333333,50,66.666667,100,16.666667,0,16.666667,75,83.333333,8.333333,0,8.333333,8.333333,25,positive
0,0,0,0,7.142857,0,0,7.142857,50,28.571429,0,0,0,0,0,0,0,0,0,7.142857,50,7.142857,42.857143,7.692308,46.153846,7.692308,7.142857,7.142857,35.714286,64.285714,92.857143,71.428571,0,0,0,71.428571,21.428571,21.428571,50,57.142857,100,0,35.714286,64.285714,0,0,53.846154,0,0,0,0,0,21.428571,21.428571,50,57.142857,100,7.142857,14.285714,35.714286,64.285714,92.857143,50,0,50,0,53.846154,0,21.428571,21.428571,50,71.428571,100,0,0,0,0,0,7.142857,7.142857,35.714286,64.285714,92.857143,0,35.714286,64.285714,0,0,53.846154,0,0,0,0,0,21.428571,21.428571,50,57.142857,100,7.142857,14.285714,35.714286,64.285714,92.857143,50,50,0,53.846154,0,0,7.142857,7.142857,35.714286,64.285714,92.857143,21.428571,21.428571,50,71.428571,100,0,0,0,0,0,0,50,50,0,0,53.846154,0,0,0,0,0,7.142857,7.142857,35.714286,64.285714,92.857143,21.428571,21.428571,50,71.428571,100,78.571429,21.428571,0,46.153846,0,0,7.142857,14.285714,42.857143,78.571429,100,28.571429,0,28.571429,50,71.428571,0,0,0,0,0,42.857143,50,7.142857,46.153846,7.692308,7.692308,21.428571,21.428571,50,57.142857,100,7.142857,7.142857,35.714286,64.285714,92.857143,71.428571,0,0,0,71.428571,positive
7.894737,0,0,7.894737,2.631579,7.894737,0,10.526316,21.052632,2.631579,0,0,2.631579,2.631579,10.526316,2.631579,5.263158,13.157895,2.631579,0,42.105263,26.315789,31.578947,18.918919,24.324324,24.324324,2.631579,15.789474,28.947368,47.368421,100,5.263158,50,73.684211,81.578947,97.368421,13.157895,31.578947,60.526316,76.315789,94.736842,26.315789,36.842105,36.842105,29.72973,13.513514,24.324324,5.263158,50,73.684211,81.578947,97.368421,21.052632,31.578947,60.526316,71.052632,94.736842,2.631579,10.526316,26.315789,36.842105,100,31.578947,26.315789,42.105263,24.324324,24.324324,18.918919,13.157895,31.578947,60.526316,76.315789,94.736842,5.263158,50,73.684211,81.578947,97.368421,2.631579,15.789474,28.947368,47.368421,100,23.684211,39.473684,36.842105,24.324324,13.513514,24.324324,5.263158,50,73.684211,81.578947,97.368421,21.052632,31.578947,60.526316,71.052632,94.736842,2.631579,10.526316,26.315789,36.842105,100,31.578947,60.526316,7.894737,29.72973,8.108108,8.108108,2.631579,10.526316,26.315789,36.842105,100,5.263158,39.473684,65.789474,81.578947,97.368421,23.684211,0,23.684211,44.736842,55.263158,28.947368,36.842105,34.210526,13.513514,24.324324,18.918919,2.631579,15.789474,71.052632,89.473684,100,5.263158,10.526316,34.210526,47.368421,81.578947,13.157895,31.578947,60.526316,68.421053,94.736842,52.631579,34.210526,13.157895,37.837838,16.216216,10.810811,2.631579,18.421053,36.842105,57.894737,100,13.157895,31.578947,50,76.315789,94.736842,5.263158,5.263158,63.157895,73.684211,97.368421,47.368421,42.105263,10.526316,32.432432,10.810811,10.810811,13.157895,39.473684,68.421053,84.210526,97.368421,2.631579,15.789474,28.947368,47.368421,100,5.263158,5.263158,50,63.157895,81.578947,positive
5,0,0,0,5,5,5,5,20,5,0,0,0,5,10,0,5,20,5,5,35,25,40,21.052632,26.315789,31.578947,5,5,25,55,95,40,40,50,65,90,10,15,45,80,100,15,35,50,5.263158,26.315789,26.315789,40,0,40,65,90,5,5,15,80,100,20,25,50,60,95,45,15,40,15.789474,42.105263,15.789474,10,15,45,70,100,40,0,40,65,90,5,20,35,60,95,15,35,50,5.263158,26.315789,26.315789,40,0,40,65,90,5,5,15,80,100,20,25,50,60,95,30,70,0,42.105263,0,0,20,20,35,55,95,5,15,50,75,100,0,0,0,0,0,30,25,45,21.052632,36.842105,21.052632,5,5,55,65,90,20,20,25,40,95,10,15,45,70,100,50,45,5,52.631579,5.263158,5.263158,5,15,35,60,95,10,30,45,70,100,90,0,0,0,90,50,35,15,36.842105,21.052632,10.526316,10,15,65,80,100,5,5,25,55,95,40,0,40,50,75,positive
0,0,0,0,0,5.555556,5.555556,5.555556,0,5.555556,0,11.111111,33.333333,5.555556,16.666667,0,0,5.555556,0,5.555556,33.333333,50,16.666667,41.176471,5.882353,23.529412,11.111111,11.111111,22.222222,55.555556,94.444444,5.555556,27.777778,50,72.222222,88.888889,33.333333,0,33.333333,44.444444,100,38.888889,33.333333,27.777778,29.411765,35.294118,23.529412,5.555556,5.555556,50,72.222222,88.888889,11.111111,11.111111,33.333333,44.444444,100,22.222222,22.222222,38.888889,66.666667,94.444444,22.222222,38.888889,38.888889,11.764706,5.882353,52.941176,33.333333,33.333333,38.888889,44.444444,100,5.555556,5.555556,50,72.222222,88.888889,11.111111,11.111111,22.222222,66.666667,94.444444,5.555556,66.666667,27.777778,5.882353,0,58.823529,5.555556,0,0,0,5.555556,11.111111,27.777778,50,72.222222,100,22.222222,22.222222,38.888889,66.666667,94.444444,16.666667,83.333333,0,35.294118,0,0,22.222222,0,22.222222,66.666667,94.444444,5.555556,16.666667,44.444444,72.222222,100,0,0,0,0,0,44.444444,0,55.555556,0,52.941176,0,5.555556,11.111111,22.222222,66.666667,94.444444,0,0,0,0,0,27.777778,33.333333,50,72.222222,100,33.333333,16.666667,50,0,52.941176,11.764706,22.222222,22.222222,66.666667,83.333333,100,33.333333,0,33.333333,38.888889,44.444444,5.555556,11.111111,27.777778,61.111111,88.888889,22.222222,33.333333,44.444444,11.764706,23.529412,35.294118,5.555556,5.555556,33.333333,44.444444,100,11.111111,11.111111,22.222222,55.555556,94.444444,27.777778,38.888889,61.111111,77.777778,88.888889,positive
